  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       5.380000       0.583182       0.876629       2.100867
       5.390000       0.593265       0.851137       2.102652
       5.400000       0.610141       0.833177       2.104289
       5.410000       0.633175       0.822879       2.105768
       5.420000       0.661287       0.819595       2.107055
       5.430000       0.693187       0.822115       2.108100
       5.440000       0.727534       0.828940       2.108861
       5.450000       0.763039       0.838524       2.109323
       5.460000       0.798544       0.849444       2.109520
       5.470000       0.833104       0.860486       2.109532
       5.480000       0.866080       0.870665       2.109475
       5.490000       0.897192       0.879214       2.109477
       5.500000       0.926483       0.885589       2.109659
       5.510000       0.954177       0.889489       2.110118
       5.520000       0.980479       0.890894       2.110922
       5.530000       1.005386       0.890085       2.112105
       5.540000       1.028594       0.887650       2.113666
       5.550000       1.049543       0.884440       2.115572
       5.560000       1.067554       0.881476       2.117762
       5.570000       1.082024       0.879792       2.120156
       5.580000       1.092590       0.880270       2.122665
       5.590000       1.099197       0.883503       2.125213
       5.600000       1.102023       0.889709       2.127742
       5.610000       1.101269       0.898698       2.130222
       5.620000       1.096904       0.909902       2.132652
       5.630000       1.088524       0.922481       2.135051
       5.640000       1.075398       0.935507       2.137454
       5.650000       1.056741       0.948239       2.139899
       5.660000       1.032102       0.960370       2.142417
       5.670000       1.001732       0.972179       2.145030
       5.680000       0.966768       0.984478       2.147748
       5.690000       0.929160       0.998347       2.150574
       5.700000       0.891327       1.014771       2.153508
       5.710000       0.855666       1.034321       2.156546
       5.720000       0.824045       1.057024       2.159686
       5.730000       0.797451       1.082428       2.162927
       5.740000       0.775892       1.109808       2.166272
       5.750000       0.758571       1.138388       2.169732
       5.760000       0.744230       1.167478       2.173326
       5.770000       0.731529       1.196491       2.177068
       5.780000       0.719350       1.224831       2.180960
       5.790000       0.706986       1.251731       2.184982
       5.800000       0.694204       1.276122       2.189088
       5.810000       0.681225       1.296608       2.193219
       5.820000       0.668625       1.311600       2.197303
       5.830000       0.657180       1.319571       2.201264
       5.840000       0.647701       1.319377       2.205019
       5.850000       0.640889       1.310547       2.208485
       5.860000       0.637266       1.293425       2.211584
       5.870000       0.637172       1.269130       2.214253
       5.880000       0.640818       1.239351       2.216454
       5.890000       0.648355       1.206092       2.218181
       5.900000       0.659935       1.171459       2.219464
       5.910000       0.675709       1.137533       2.220370
       5.920000       0.695778       1.106259       2.221005
       5.930000       0.720107       1.079326       2.221504
       5.940000       0.748451       1.058016       2.222030
       5.950000       0.780331       1.043079       2.222760
       5.960000       0.815045       1.034670       2.223858
       5.970000       0.851700       1.032349       2.225461
       5.980000       0.889246       1.035158       2.227650
       5.990000       0.926523       1.041753       2.230445
       6.000000       0.962310       1.050609       2.233803
       6.010000       0.995402       1.060240       2.237633
       6.020000       1.024690       1.069385       2.241810
       6.030000       1.049227       1.077120       2.246198
       6.040000       1.068273       1.082890       2.250663
       6.050000       1.081315       1.086483       2.255085
       6.060000       1.088096       1.087994       2.259368
       6.070000       1.088667       1.087786       2.263444
       6.080000       1.083431       1.086436       2.267285
       6.090000       1.073131       1.084652       2.270903
       6.100000       1.058710       1.083140       2.274355
       6.110000       1.041086       1.082457       2.277732
       6.120000       1.020924       1.082900       2.281141
       6.130000       0.998538       1.084467       2.284690
       6.140000       0.973958       1.086890       2.288463
       6.150000       0.947143       1.089708       2.292509
       6.160000       0.918225       1.092365       2.296830
       6.170000       0.887721       1.094340       2.301384
       6.180000       0.856642       1.095314       2.306090
       6.190000       0.826481       1.095307       2.310840
       6.200000       0.799061       1.094756       2.315519
       6.210000       0.776242       1.094437       2.320009
       6.220000       0.759552       1.095254       2.324195
       6.230000       0.749860       1.097968       2.327961
       6.240000       0.747213       1.102982       2.331178
       6.250000       0.750894       1.110290       2.333707
       6.260000       0.759673       1.119592       2.335409
       6.270000       0.772159       1.130485       2.336167
